############################
############################
########## SHAYNI ##########
############################
############################

###
# Short dictionary of how the dynasties are split into kingdoms:
# - Lyneria
# - Gan
# - Senga Muta
###

#################
###           ###
###  Lyneria  ###
###           ###
#################

################
### Dynasty dynasty_calynor
################

lineofcalynor1 = {
	name = Ramisht

lineofsylaleni20 = {
	name = Taalabakak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni13
	mother = lineofsylaleni17

	sexuality = heterosexual

	diplomacy = 4
	martial = 9
	stewardship = 4
	intrigue = 7
	learning = 6
	prowess = 6

	trait = education_intrigue_2

	trait = rowdy
	6875.12.24 = {
	    birth = yes
	}
	6891.12.24 = {  
	    trait = paranoid
	    trait = zealous
	    trait = patient
	}
	6943.12.09 = {  # Died at age 67
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni21 = {
	name = Muraazand
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni13
	mother = lineofsylaleni17

	sexuality = heterosexual

	diplomacy = 2
	martial = 4
	stewardship = 2
	intrigue = 4
	learning = 6
	prowess = 6

	trait = education_martial_3

	trait = curious
	6876.10.06 = {
	    birth = yes
	}
	6892.10.06 = {  
	    trait = calm
	    trait = shy
	    trait = forgiving
	}
	6895.11.05 = {  # Married at age 19
	    add_spouse = lineofsylaleni26
	}
	6938.08.27 = {  # Died at age 61
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni22 = {
	name = Chaasiyand
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni13
	mother = lineofsylaleni17

	sexuality = heterosexual

	diplomacy = 3
	martial = 3
	stewardship = 4
	intrigue = 10
	learning = 5
	prowess = 2

	trait = education_intrigue_4

	trait = charming
	6885.12.09 = {
	    birth = yes
	}
	6888.03.11 = {  # Died at age 2
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni23 = {
	name = Kal_eel
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofakaleemai90
	mother = lineofsylaleni15

	sexuality = heterosexual

	diplomacy = 4
	martial = 5
	stewardship = 4
	intrigue = 5
	learning = 5
	prowess = 3

	trait = education_intrigue_2

	trait = charming
	6889.09.15 = {
	    birth = yes
	}
	6905.09.15 = {  
	    trait = lustful
	    trait = forgiving
	    trait = craven
	}
	6972.09.24 = {  # Died at age 83
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni24 = {
	name = Aykaafahaayak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 5
	martial = 3
	stewardship = 4
	intrigue = 5
	learning = 4
	prowess = 5

	trait = education_diplomacy_3

	trait = charming
	6869.12.08 = {
	    birth = yes
	}
	6885.12.08 = {  
	    trait = lustful
	    trait = brave
	    trait = callous
	}
	6964.01.06 = {  # Died at age 94
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni25 = {
	name = Usaraethe
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofakaleemai90
	mother = lineofsylaleni15

	sexuality = heterosexual

	diplomacy = 5
	martial = 3
	stewardship = 5
	intrigue = 4
	learning = 3
	prowess = 2

	trait = education_learning_2

	trait = pensive
	6894.07.05 = {
	    birth = yes
	}
	6910.07.05 = {  
	    trait = deceitful
	    trait = generous
	    trait = craven
	}
	6966.07.23 = {  # Died at age 72
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni26 = {
	name = Lokal
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = homosexual

	diplomacy = 2
	martial = 2
	stewardship = 5
	intrigue = 3
	learning = 2
	prowess = 6

	trait = education_martial_4

	trait = curious
	6877.11.11 = {
	    birth = yes
	}
	6893.11.11 = {  
	    trait = arrogant
	    trait = ambitious
	    trait = compassionate
	}
	6961.07.11 = {  # Died at age 83
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni27 = {
	name = Haruunu
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni19
	mother = lineofsylaleni24

	sexuality = heterosexual

	diplomacy = 2
	martial = 6
	stewardship = 3
	intrigue = 5
	learning = 2
	prowess = 4

	trait = education_martial_2

	trait = curious
	6899.05.18 = {
	    birth = yes
	}
	6903.09.03 = {  # Died at age 4
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni28 = {
	name = Orzandag
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni21
	mother = lineofsylaleni26

	sexuality = heterosexual

	diplomacy = 4
	martial = 4
	stewardship = 5
	intrigue = 1
	learning = 8
	prowess = 3

	trait = education_martial_1

	6900.02.11 = {
	    birth = yes
	}
	6901.03.22 = {  # Died at age 1
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni29 = {
	name = Shaybakak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni19
	mother = lineofsylaleni24

	sexuality = heterosexual

	diplomacy = 3
	martial = 6
	stewardship = 2
	intrigue = 6
	learning = 3
	prowess = 5

	trait = education_martial_2

	trait = bossy
	6903.01.21 = {
	    birth = yes
	}
	6919.01.21 = {  
	    trait = arbitrary
	    trait = brave
	    trait = patient
	}
	6987.06.07 = {  # Died at age 84
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni30 = {
	name = Vaariiyak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni21
	mother = lineofsylaleni26

	sexuality = heterosexual

	diplomacy = 3
	martial = 5
	stewardship = 6
	intrigue = 4
	learning = 2
	prowess = 3

	trait = education_intrigue_4

	trait = rowdy
	6905.01.22 = {
	    birth = yes
	}
	6921.01.22 = {  
	    trait = humble
	    trait = craven
	    trait = diligent
	}
	6969.04.09 = {  # Died at age 64
	    death = { death_reason = death_murder }
	}
}

lineofsylaleni31 = {
	name = Taalikaphar
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofakaleemai115
	mother = lineofsylaleni25

	sexuality = heterosexual

	diplomacy = 5
	martial = 3
	stewardship = 7
	intrigue = 7
	learning = 2
	prowess = 5

	trait = education_intrigue_4

	trait = charming
	6914.05.10 = {
	    birth = yes
	}
	6930.05.10 = {  
	    trait = compassionate
	    trait = eccentric
	    trait = ambitious
	}
	6933.02.09 = {  # Married at age 18
	    add_spouse = lineofakaleemai124
	}
	6983.07.08 = {  # Died at age 69
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni32 = {
	name = Kaleeg
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofakaleemai115
	mother = lineofsylaleni25

	sexuality = heterosexual

	diplomacy = 5
	martial = 3
	stewardship = 8
	intrigue = 5
	learning = 5
	prowess = 4

	trait = education_intrigue_3
	trait = clubfooted
	trait = fecund

	6915.08.13 = {
	    birth = yes
	}
	6916.02.03 = {  # Died at age 0
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni33 = {
	name = Lyniiyaaka
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofakaleemai115
	mother = lineofsylaleni25

	sexuality = heterosexual

	diplomacy = 6
	martial = 7
	stewardship = 2
	intrigue = 5
	learning = 3
	prowess = 4

	trait = education_diplomacy_4

	trait = charming
	6918.11.18 = {
	    birth = yes
	}
	6934.11.18 = {  
	    trait = patient
	    trait = forgiving
	    trait = wrathful
	}
	6991.08.12 = {  # Died at age 72
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni34 = {
	name = Ziimba
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofthayanari81
	mother = lineofsylaleni33

	sexuality = heterosexual

	diplomacy = 2
	martial = 6
	stewardship = 3
	intrigue = 1
	learning = 5
	prowess = 5

	trait = education_learning_2

	trait = pensive
	6950.07.13 = {
	    birth = yes
	}
	6966.07.13 = {  
	    trait = patient
	    trait = compassionate
	    trait = fickle
	}
	6970.04.23 = {  # Married at age 19
	    add_spouse = lineofsylaleni36
	}
	7018.07.26 = {  # Married at age 68
	    add_spouse = lineofsylaleni44
	}
	7024.12.10 = {  # Died at age 74
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni35 = {
	name = Shiiba
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofthayanari81
	mother = lineofsylaleni33

	sexuality = heterosexual

	diplomacy = 4
	martial = 7
	stewardship = 6
	intrigue = 8
	learning = 7
	prowess = 5

	trait = education_stewardship_1

	6964.10.09 = {
	    birth = yes
	}
	6965.10.04 = {  # Died at age 0
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni36 = {
	name = Ndikak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 4
	martial = 5
	stewardship = 2
	intrigue = 4
	learning = 3
	prowess = 2

	trait = education_diplomacy_3

	trait = charming
	6951.10.17 = {
	    birth = yes
	}
	6967.10.17 = {  
	    trait = gluttonous
	    trait = arbitrary
	    trait = deceitful
	}
	7008.08.07 = {  # Died at age 56
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni37 = {
	name = Olyaenag
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni34
	mother = lineofsylaleni36

	sexuality = heterosexual

	diplomacy = 5
	martial = 6
	stewardship = 5
	intrigue = 3
	learning = 2
	prowess = 4

	trait = education_stewardship_4

	trait = bossy
	6975.06.26 = {
	    birth = yes
	}
	6991.06.26 = {  
	    trait = trusting
	    trait = shy
	    trait = impatient
	}
	7061.05.06 = {  # Died at age 85
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni38 = {
	name = Enaaka
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni34
	mother = lineofsylaleni36

	sexuality = heterosexual

	diplomacy = 5
	martial = 1
	stewardship = 3
	intrigue = 1
	learning = 3
	prowess = 2

	trait = education_martial_1

	trait = charming
	6980.01.03 = {
	    birth = yes
	}
	6996.01.03 = {  
	    trait = sadistic
	    trait = forgiving
	    trait = gluttonous
	}
	7051.03.01 = {  # Died at age 71
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni39 = {
	name = Cod_lalen
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni34
	mother = lineofsylaleni36

	sexuality = heterosexual

	diplomacy = 3
	martial = 6
	stewardship = 6
	intrigue = 4
	learning = 5
	prowess = 1

	trait = education_diplomacy_1

	trait = charming
	6985.03.06 = {
	    birth = yes
	}
	7001.03.06 = {  
	    trait = deceitful
	    trait = shy
	    trait = lustful
	}
	7002.04.03 = {  # Married at age 17
	    add_spouse = lineofsylaleni40
	}
	7062.12.20 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni40 = {
	name = Aykaafahaayak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 8
	martial = 2
	stewardship = 4
	intrigue = 4
	learning = 5
	prowess = 5

	trait = education_learning_3

	trait = curious
	6979.09.09 = {
	    birth = yes
	}
	6995.09.09 = {  
	    trait = temperate
	    trait = diligent
	    trait = impatient
	}
	7070.08.11 = {  # Died at age 90
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni41 = {
	name = Emuulirag
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni39
	mother = lineofsylaleni40

	sexuality = homosexual

	diplomacy = 5
	martial = 7
	stewardship = 3
	intrigue = 4
	learning = 3
	prowess = 2

	trait = education_martial_2

	trait = rowdy
	7005.11.24 = {
	    birth = yes
	}
	7021.11.24 = {  
	    trait = just
	    trait = lazy
	    trait = compassionate
	}
	7069.01.21 = {  # Died at age 63
	    death = { death_reason = death_accident }
	}
}

lineofsylaleni42 = {
	name = Loavethe
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni39

	sexuality = heterosexual

	diplomacy = 5
	martial = 5
	stewardship = 5
	intrigue = 5
	learning = 1
	prowess = 9

	trait = bastard

	trait = education_martial_1

	trait = bossy
	7007.12.09 = {
	    birth = yes
	}
	7023.12.09 = {  
	    trait = sadistic
	    trait = chaste
	    trait = vengeful
	}
	7026.12.20 = {  # Married at age 19
	    add_spouse = lineofsylaleni45
	}
	7093.09.05 = {  # Died at age 85
	    death = { death_reason = death_natural_causes }
	}
	7093.12.18 = {  # Married at age 86
	    add_spouse = lineofsylaleni54
	}
}

lineofsylaleni43 = {
	name = Arazaandak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni39
	mother = lineofsylaleni40

	sexuality = heterosexual

	diplomacy = 5
	martial = 6
	stewardship = 5
	intrigue = 5
	learning = 6
	prowess = 5

	trait = education_learning_3

	trait = curious
	7008.03.25 = {
	    birth = yes
	}
	7024.03.25 = {  
	    trait = greedy
	    trait = fickle
	    trait = diligent
	}
	7065.10.16 = {  # Died at age 57
	    death = { death_reason = death_accident }
	}
}

lineofsylaleni44 = {
	name = Krifaarazand
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = homosexual

	diplomacy = 9
	martial = 3
	stewardship = 2
	intrigue = 1
	learning = 3
	prowess = 3

	trait = education_diplomacy_3

	trait = charming
	6993.08.17 = {
	    birth = yes
	}
	7009.08.17 = {  
	    trait = callous
	    trait = brave
	    trait = eccentric
	}
	7076.12.20 = {  # Died at age 83
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni45 = {
	name = Elyaar
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 7
	martial = 3
	stewardship = 7
	intrigue = 3
	learning = 6
	prowess = 7

	trait = education_diplomacy_3

	trait = charming
	7005.11.22 = {
	    birth = yes
	}
	7021.11.22 = {  
	    trait = arbitrary
	    trait = cynical
	    trait = lazy
	}
	7092.06.18 = {  # Died at age 86
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni46 = {
	name = Ndaraa
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni42
	mother = lineofsylaleni45

	sexuality = heterosexual

	diplomacy = 2
	martial = 5
	stewardship = 3
	intrigue = 3
	learning = 7
	prowess = 2

	trait = education_intrigue_2

	trait = rowdy
	7037.08.05 = {
	    birth = yes
	}
	7053.08.05 = {  
	    trait = calm
	    trait = content
	    trait = brave
	}
	7055.11.01 = {  # Married at age 18
	    add_spouse = lineofsylaleni48
	}
	7108.06.21 = {  # Died at age 70
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni47 = {
	name = Taalabakak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni42
	mother = lineofsylaleni45

	sexuality = heterosexual

	diplomacy = 6
	martial = 1
	stewardship = 4
	intrigue = 3
	learning = 8
	prowess = 3

	trait = education_learning_3

	trait = pensive
	7038.10.26 = {
	    birth = yes
	}
	7054.10.26 = {  
	    trait = brave
	    trait = content
	    trait = just
	}
	7116.01.25 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni48 = {
	name = Olyaanak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 2
	martial = 5
	stewardship = 5
	intrigue = 5
	learning = 4
	prowess = 4

	trait = education_martial_2

	trait = rowdy
	7029.08.14 = {
	    birth = yes
	}
	7045.08.14 = {  
	    trait = craven
	    trait = just
	    trait = deceitful
	}
	7116.06.18 = {  # Died at age 86
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni49 = {
	name = Lysiihaayak
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni46
	mother = lineofsylaleni48

	sexuality = heterosexual

	diplomacy = 7
	martial = 5
	stewardship = 3
	intrigue = 3
	learning = 1
	prowess = 4

	trait = education_intrigue_2

	trait = rowdy
	7060.02.07 = {
	    birth = yes
	}
	7063.09.18 = {  # Died at age 3
	    death = { death_reason = death_ill }
	}
}

lineofsylaleni50 = {
	name = Maane
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni46
	mother = lineofsylaleni48

	sexuality = heterosexual

	diplomacy = 1
	martial = 6
	stewardship = 4
	intrigue = 4
	learning = 6
	prowess = 2

	trait = education_learning_4

	trait = pensive
	7066.04.07 = {
	    birth = yes
	}
	7082.04.07 = {  
	    trait = callous
	    trait = zealous
	    trait = craven
	}
	7083.05.04 = {  # Married at age 17
	    add_spouse = lineofsylaleni51
	}
	7131.01.25 = {  # Died at age 64
	    death = { death_reason = death_drinking_passive }
	}
}

lineofsylaleni51 = {
	name = Ndarak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 7
	martial = 3
	stewardship = 6
	intrigue = 4
	learning = 5
	prowess = 4

	trait = education_intrigue_3

	trait = charming
	7065.03.28 = {
	    birth = yes
	}
	7081.03.28 = {  
	    trait = ambitious
	    trait = forgiving
	    trait = lustful
	}
	7128.04.20 = {  # Died at age 63
	    death = { death_reason = death_accident }
	}
}

lineofsylaleni52 = {
	name = Kaloyaar
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni42

	sexuality = heterosexual

	diplomacy = 2
	martial = 8
	stewardship = 3
	intrigue = 4
	learning = 4
	prowess = 5

	trait = bastard

	trait = education_martial_3

	trait = curious
	7089.12.24 = {
	    birth = yes
	}
	7140.09.08 = {  # Died at age 50
	    death = { death_reason = death_battle }
	}
}

lineofsylaleni53 = {
	name = Nduraaka
	female = yes
	culture = sengani
	religion = faith_gan

	dynasty = dynasty_sylaleni
	father = lineofsylaleni50
	mother = lineofsylaleni51

	sexuality = heterosexual

	diplomacy = 5
	martial = 4
	stewardship = 7
	intrigue = 2
	learning = 5
	prowess = 4

	trait = education_martial_3

	trait = curious
	7090.03.11 = {
	    birth = yes
	}
	7172.03.19 = {  # Died at age 82
	    death = { death_reason = death_natural_causes }
	}
}

lineofsylaleni54 = {
	name = Alynarihaayak
	female = yes
	culture = sengani
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 5
	martial = 3
	stewardship = 2
	intrigue = 3
	learning = 2
	prowess = 5

	trait = education_diplomacy_3

	trait = charming
	7067.01.13 = {
	    birth = yes
	}
	7083.01.13 = {  
